file,line,type,commit,author,date,time,timezone,datetime,depth,length
style.css,218,css,11c6619e,derrickdollesin,2025-10-31,13:39:15,-07:00,2025-10-31T13:39:15-07:00,0,0
style.css,219,css,11c6619e,derrickdollesin,2025-10-31,13:39:15,-07:00,2025-10-31T13:39:15-07:00,0,9
style.css,220,css,11c6619e,derrickdollesin,2025-10-31,13:39:15,-07:00,2025-10-31T13:39:15-07:00,1,35
style.css,221,css,11c6619e,derrickdollesin,2025-10-31,13:39:15,-07:00,2025-10-31T13:39:15-07:00,0,0
style.css,222,css,11c6619e,derrickdollesin,2025-10-31,13:39:15,-07:00,2025-10-31T13:39:15-07:00,1,10
style.css,223,css,11c6619e,derrickdollesin,2025-10-31,13:39:15,-07:00,2025-10-31T13:39:15-07:00,2,17
style.css,224,css,11c6619e,derrickdollesin,2025-10-31,13:39:15,-07:00,2025-10-31T13:39:15-07:00,1,0
style.css,225,css,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
index.js,1,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,71
index.js,2,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
index.js,3,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,54
index.js,4,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,42
index.js,5,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
index.js,6,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,60
index.js,7,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
index.js,8,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,54
index.js,9,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
index.js,10,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,58
index.js,11,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,60
index.js,12,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
index.js,13,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,17
index.js,14,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,1,24
index.js,15,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,4,2
index.js,16,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,5,55
index.js,17,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,5,55
index.js,18,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,5,49
index.js,19,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,5,49
index.js,20,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,4,3
index.js,21,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,2,0
index.js,22,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
index.html,1,html,91a5173,derrickdollesin,2025-10-02,19:34:05,-07:00,2025-10-02T19:34:05-07:00,0,13
index.html,2,html,91a5173,derrickdollesin,2025-10-02,19:34:05,-07:00,2025-10-02T19:34:05-07:00,0,14
index.html,3,html,91a5173,derrickdollesin,2025-10-02,19:34:05,-07:00,2025-10-02T19:34:05-07:00,0,4
index.html,4,html,91a5173,derrickdollesin,2025-10-02,19:34:05,-07:00,2025-10-02T19:34:05-07:00,2,20
index.html,5,html,91a5173,derrickdollesin,2025-10-02,19:34:05,-07:00,2025-10-02T19:34:05-07:00,2,68
index.html,6,html,91a5173,derrickdollesin,2025-10-02,19:34:05,-07:00,2025-10-02T19:34:05-07:00,2,50
index.html,7,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,2,38
index.html,8,html,91a5173,derrickdollesin,2025-10-02,19:34:05,-07:00,2025-10-02T19:34:05-07:00,0,5
index.html,9,html,91a5173,derrickdollesin,2025-10-02,19:34:05,-07:00,2025-10-02T19:34:05-07:00,0,4
index.html,10,html,05c0f9f1,derrickdollesin,2025-10-10,20:25:32,-07:00,2025-10-10T20:25:32-07:00,2,16
index.html,11,html,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
index.html,12,html,05c0f9f1,derrickdollesin,2025-10-10,20:25:32,-07:00,2025-10-10T20:25:32-07:00,4,23
index.html,13,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,0,0
index.html,14,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,4,58
index.html,15,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,0,0
index.html,16,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,4,114
index.html,17,html,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
index.html,18,html,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,4,22
index.html,19,html,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,4,20
index.html,20,html,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,4,49
index.html,21,html,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,4,4
index.html,22,html,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
index.html,23,html,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,4,28
index.html,24,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,2,4
index.html,25,html,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
index.html,26,html,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,2,45
index.html,27,html,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,2,50
index.html,28,html,91a5173,derrickdollesin,2025-10-02,19:34:05,-07:00,2025-10-02T19:34:05-07:00,0,5
index.html,29,html,91a5173,derrickdollesin,2025-10-02,19:34:05,-07:00,2025-10-02T19:34:05-07:00,0,5
global.js,1,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,25
global.js,2,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,3,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,41
global.js,4,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,52
global.js,5,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,6,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,7,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,26
global.js,8,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,9,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,27
global.js,10,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,11,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,33
global.js,12,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,71
global.js,13,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,3
global.js,14,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,15,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,39
global.js,16,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,17,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,11
global.js,18,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,25
global.js,19,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,38
global.js,20,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,27
global.js,21,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,33
global.js,22,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,35
global.js,23,js,00000000,Not Committed Yet,2025-11-06,17:48:56,-08:00,2025-11-06T17:48:56-08:00,1,30
global.js,24,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,61
global.js,25,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,26,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,27,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,38
global.js,28,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,25
global.js,29,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,30,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,88
global.js,31,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,36
global.js,32,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,46
global.js,33,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,34,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,35,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,20
global.js,36,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,14
global.js,37,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,18
global.js,38,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,39,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,52
global.js,40,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,41,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,41
global.js,42,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,34
global.js,43,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,11
global.js,44,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,20
global.js,45,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,46,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,28
global.js,47,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,2,17
global.js,48,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,0
global.js,49,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,50,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,17
global.js,51,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,2,8
global.js,52,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,2,59
global.js,53,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,0
global.js,54,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,55,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,12
global.js,56,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,57,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,58,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,23
global.js,59,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,31
global.js,60,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,11
global.js,61,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,0
global.js,62,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,26
global.js,63,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,4
global.js,64,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,6
global.js,65,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,38
global.js,66,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,6,43
global.js,67,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,6,34
global.js,68,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,6,32
global.js,69,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,7
global.js,70,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,8
global.js,71,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,72,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,73,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,57
global.js,74,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,75,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,49
global.js,76,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,31
global.js,77,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,78,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,31
global.js,79,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,80,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,49
global.js,81,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,82,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,19
global.js,83,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,84,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,44
global.js,85,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,1
global.js,86,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,87,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,34
global.js,88,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,68
global.js,89,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,38
global.js,90,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,91,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,92,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,20
global.js,93,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,94,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,40
global.js,95,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,96,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,49
global.js,97,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,21
global.js,98,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,99,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,28
global.js,100,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,101,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,26
global.js,102,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,103,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,31
global.js,104,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,2,65
global.js,105,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,0
global.js,106,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,107,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,21
global.js,108,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,109,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,37
global.js,110,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,0
global.js,111,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,1,18
global.js,112,js,677198e8,derrickdollesin,2025-10-17,17:45:50,-07:00,2025-10-17T17:45:50-07:00,0,1
global.js,113,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,0,0
global.js,114,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,0,12
global.js,115,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,0,36
global.js,116,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,1,3
global.js,117,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,2,39
global.js,118,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,2,32
global.js,119,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,0,0
global.js,120,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,2,17
global.js,121,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,3,66
global.js,122,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,2,0
global.js,123,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,2,0
global.js,124,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,2,33
global.js,125,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,0,0
global.js,126,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,2,10
global.js,127,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,1,15
global.js,128,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,2,59
global.js,129,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,1,0
global.js,130,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,0,0
global.js,131,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,0,0
global.js,132,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,0,78
global.js,133,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,1,23
global.js,134,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,1,0
global.js,135,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,1,30
global.js,136,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,0,0
global.js,137,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,1,24
global.js,138,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,2,48
global.js,139,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,0,0
global.js,140,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,2,19
global.js,141,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,4,43
global.js,142,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,4,37
global.js,143,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,4,21
global.js,144,js,11c6619e,derrickdollesin,2025-10-31,13:39:15,-07:00,2025-10-31T13:39:15-07:00,4,43
global.js,145,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,2,0
global.js,146,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,0,0
global.js,147,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,2,36
global.js,148,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,1,0
global.js,149,js,1a2192f0,derrickdollesin,2025-10-22,18:55:11,-07:00,2025-10-22T18:55:11-07:00,0,0
global.js,150,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
global.js,151,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
global.js,152,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,10
global.js,153,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,47
global.js,154,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,1,22
global.js,155,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,1,59
global.js,156,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
global.js,157,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
global.js,158,js,fd720d69,derrickdollesin,2025-10-24,15:57:38,-07:00,2025-10-24T15:57:38-07:00,0,0
resume\index.html,1,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,0,13
resume\index.html,2,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,0,14
resume\index.html,3,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,0,4
resume\index.html,4,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,2,20
resume\index.html,5,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,2,68
resume\index.html,6,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,2,19
resume\index.html,7,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,2,41
resume\index.html,8,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,0,5
resume\index.html,9,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,0,4
resume\index.html,10,html,2aa8832c,derrickdollesin,2025-10-02,20:35:57,-07:00,2025-10-02T20:35:57-07:00,2,18
resume\index.html,11,html,05c0f9f1,derrickdollesin,2025-10-10,20:25:32,-07:00,2025-10-10T20:25:32-07:00,4,13
resume\index.html,12,html,05c0f9f1,derrickdollesin,2025-10-10,20:25:32,-07:00,2025-10-10T20:25:32-07:00,0,0
